task_id,task_type,machine_id,operator_id,location,priority,scheduled_start,estimated_time_min,predicted_time_min,actual_time_min,load_cycles,distance,weather,operator_skill,machine_age,status
T0529,Material Loading,WHE050,OP037,Site Alpha - Sector 1 Quarry,Medium,2026-08-09 23:03:47,45.0,54.2,50.4,27,2.04,Sunny,Beginner,5.4,Completed
T0530,Compaction,GRA046,OP063,Site Gamma - River Basin Basin Prep,High,2026-08-09 23:45:47,50.0,60.6,60.3,29,3.06,Cloudy,Beginner,0.6,Completed
T0531,Grading,DUM023,OP072,Site Gamma - River Basin Basin Prep,High,2026-08-10 00:27:47,90.0,135.9,144.9,16,1.14,Storm,Intermediate,4.9,Completed
T0532,Material Loading,WHE008,OP074,Site Alpha - Sector 1 Quarry,Critical,2026-08-10 01:09:47,45.0,47.4,50.1,27,1.62,Sunny,Intermediate,6.4,Completed
T0533,Grading,DUM023,OP099,Site Gamma - River Basin Basin Prep,Medium,2026-08-10 01:51:47,90.0,109.7,112.5,11,1.26,Sunny,Beginner,4.9,Completed
T0534,Material Loading,DOZ003,OP037,Site Alpha - Sector 4 Foundation,Low,2026-08-10 02:33:47,45.0,54.8,54.5,16,0.8,Cloudy,Beginner,2.4,Completed
T0535,Material Loading,DUM029,OP084,Site Beta - North Overpass,High,2026-08-10 03:15:47,45.0,52.2,54.7,27,0.73,Sunny,Beginner,1.0,Completed
T0536,Compaction,EXC031,OP028,Site Delta - Highway Interchange,Medium,2026-08-10 03:57:47,50.0,61.1,58.3,23,2.69,Sunny,Beginner,2.5,Completed
T0537,Hauling,DUM035,OP035,Site Beta - North Overpass,High,2026-08-10 04:39:47,40.0,52.5,51.7,14,4.25,Cloudy,Beginner,3.2,Completed
T0538,Trenching,EXC007,OP079,Site Alpha - Sector 4 Foundation,Medium,2026-08-10 05:21:47,75.0,86.8,91.3,29,2.36,Rainy,Expert,3.2,Completed
T0539,Trenching,GRA004,OP086,Site Beta - North Overpass,Medium,2026-08-10 06:03:47,75.0,90.4,81.2,28,1.2,Windy,Intermediate,4.9,Completed
T0540,Compaction,DOZ015,OP007,Site Delta - Highway Interchange,Low,2026-08-10 06:45:47,50.0,91.3,97.0,20,2.02,Storm,Beginner,2.7,Completed
T0541,Grading,GRA022,OP092,Site Alpha - Sector 4 Foundation,Critical,2026-08-10 07:27:47,90.0,109.4,109.1,25,2.78,Cloudy,Beginner,0.8,Completed
T0542,Earth Excavation,WHE044,OP099,Site Alpha - Sector 4 Foundation,Medium,2026-08-10 08:09:47,60.0,75.0,65.8,12,3.62,Cloudy,Beginner,1.2,Completed
T0543,Earth Excavation,COM036,OP021,Site Alpha - Sector 1 Quarry,Critical,2026-08-10 08:51:47,60.0,78.5,76.3,19,3.74,Rainy,Intermediate,4.3,Completed
T0544,Compaction,EXC031,OP062,Site Delta - Highway Interchange,Medium,2026-08-10 09:33:47,50.0,48.4,49.9,27,0.5,Sunny,Intermediate,2.5,Completed
T0545,Hauling,EXC019,OP042,Site Gamma - River Basin Basin Prep,High,2026-08-10 10:15:47,40.0,52.3,53.7,8,3.83,Windy,Beginner,4.5,Completed
T0546,Compaction,GRA004,OP099,Site Beta - North Overpass,Low,2026-08-10 10:57:47,50.0,64.8,63.1,11,1.85,Sunny,Beginner,4.9,Completed
T0547,Compaction,EXC037,OP030,Site Beta - North Overpass,Low,2026-08-10 11:39:47,50.0,60.1,59.0,13,2.31,Rainy,Expert,6.0,Completed
T0548,Trenching,DOZ027,OP023,Site Gamma - River Basin Basin Prep,Low,2026-08-10 12:21:47,75.0,92.2,91.0,21,1.07,Sunny,Beginner,4.3,Completed
T0549,Hauling,WHE026,OP064,Site Gamma - River Basin Basin Prep,Medium,2026-08-10 13:03:47,40.0,49.4,50.1,20,3.76,Cloudy,Beginner,1.5,Completed
T0550,Compaction,EXC019,OP005,Site Gamma - River Basin Basin Prep,Low,2026-08-10 13:45:47,50.0,59.1,67.0,17,2.63,Sunny,Beginner,4.5,Completed
T0551,Material Loading,EXC037,OP078,Site Beta - North Overpass,Low,2026-08-10 14:27:47,45.0,54.9,55.5,10,1.16,Sunny,Beginner,6.0,Completed
T0552,Material Loading,EXC019,OP059,Site Gamma - River Basin Basin Prep,Critical,2026-08-10 15:09:47,45.0,54.5,52.8,22,3.9,Sunny,Beginner,4.5,Completed
T0553,Trenching,DOZ033,OP060,Site Beta - East Trenching Zone,High,2026-08-10 15:51:47,75.0,78.0,80.4,26,0.65,Cloudy,Intermediate,3.2,Completed
T0554,Trenching,WHE008,OP043,Site Alpha - Sector 1 Quarry,Medium,2026-08-10 16:33:47,75.0,73.7,72.1,23,1.23,Cloudy,Expert,6.4,Completed
T0555,Compaction,COM030,OP083,Site Beta - East Trenching Zone,High,2026-08-10 17:15:47,50.0,73.5,77.4,14,0.58,Rainy,Beginner,3.2,Completed
T0556,Compaction,COM012,OP002,Site Alpha - Sector 4 Foundation,High,2026-08-10 17:57:47,50.0,65.0,56.7,8,1.75,Cloudy,Beginner,1.6,Completed
T0557,Hauling,EXC019,OP073,Site Gamma - River Basin Basin Prep,Medium,2026-08-10 18:39:47,40.0,38.5,34.6,25,1.1,Cloudy,Expert,4.5,Completed
T0558,Trenching,GRA040,OP082,Site Gamma - River Basin Basin Prep,Critical,2026-08-10 19:21:47,75.0,62.7,68.8,18,3.23,Sunny,Expert,1.3,Completed
T0559,Hauling,GRA028,OP066,Site Gamma - River Basin Basin Prep,High,2026-08-10 20:03:47,40.0,43.9,40.9,26,1.76,Sunny,Intermediate,4.8,Completed
T0560,Earth Excavation,WHE026,OP086,Site Gamma - River Basin Basin Prep,Low,2026-08-10 20:45:47,60.0,62.7,62.0,8,0.49,Cloudy,Intermediate,1.5,Completed
T0561,Trenching,DOZ009,OP062,Site Beta - East Trenching Zone,High,2026-08-10 21:27:47,75.0,114.1,112.6,14,2.01,Storm,Intermediate,2.8,Completed
T0562,Trenching,EXC001,OP034,Site Alpha - Sector 4 Foundation,Critical,2026-08-10 22:09:47,75.0,75.9,71.2,22,1.25,Sunny,Intermediate,2.4,Completed
T0563,Trenching,DUM029,OP097,Site Beta - North Overpass,High,2026-08-10 22:51:47,75.0,70.5,69.5,19,0.7,Sunny,Intermediate,1.0,Completed
T0564,Material Loading,WHE020,OP075,Site Alpha - Sector 4 Foundation,Low,2026-08-10 23:33:47,45.0,51.0,51.3,10,1.73,Windy,Intermediate,3.4,Completed
T0565,Material Loading,COM042,OP047,Site Alpha - Sector 1 Quarry,Medium,2026-08-11 00:15:47,45.0,50.5,50.3,16,2.99,Windy,Intermediate,0.7,Completed
T0566,Earth Excavation,EXC043,OP016,Site Beta - East Trenching Zone,Critical,2026-08-11 00:57:47,60.0,73.8,68.1,26,1.77,Sunny,Beginner,1.8,Completed
T0567,Material Loading,DUM011,OP052,Site Delta - Highway Interchange,High,2026-08-11 01:39:47,45.0,48.4,44.0,26,2.54,Cloudy,Intermediate,0.6,Completed
T0568,Compaction,WHE008,OP082,Site Alpha - Sector 1 Quarry,High,2026-08-11 02:21:47,50.0,50.6,53.4,29,0.64,Cloudy,Expert,6.4,Completed
T0569,Material Loading,GRA040,OP029,Site Gamma - River Basin Basin Prep,Medium,2026-08-11 03:03:47,45.0,56.8,56.9,15,1.05,Storm,Expert,1.3,Completed
T0570,Trenching,EXC031,OP020,Site Delta - Highway Interchange,Critical,2026-08-11 03:45:47,75.0,69.6,72.0,18,3.27,Cloudy,Expert,2.5,Completed
T0571,Compaction,DOZ039,OP048,Site Alpha - Sector 1 Quarry,Critical,2026-08-11 04:27:47,50.0,56.0,67.3,22,1.06,Sunny,Beginner,1.5,Completed
T0572,Compaction,COM036,OP061,Site Alpha - Sector 1 Quarry,Medium,2026-08-11 05:09:47,50.0,55.5,52.6,25,0.68,Cloudy,Intermediate,4.3,Completed
T0573,Hauling,GRA016,OP088,Site Delta - Highway Interchange,Low,2026-08-11 05:51:47,40.0,41.2,44.8,23,2.71,Cloudy,Intermediate,3.2,Completed
T0574,Demolition,DUM029,OP068,Site Beta - North Overpass,High,2026-08-11 06:33:47,110.0,142.1,130.3,28,3.41,Cloudy,Beginner,1.0,Completed
T0575,Earth Excavation,EXC037,OP015,Site Beta - North Overpass,Low,2026-08-11 07:15:47,60.0,63.8,65.1,12,4.14,Sunny,Intermediate,6.0,Completed
T0576,Hauling,COM036,OP065,Site Alpha - Sector 1 Quarry,Medium,2026-08-11 07:57:47,40.0,49.7,48.6,25,2.1,Sunny,Beginner,4.3,Completed
T0577,Demolition,DUM035,OP020,Site Beta - North Overpass,Medium,2026-08-11 08:39:47,110.0,98.7,93.6,18,2.8,Sunny,Expert,3.2,Completed
T0578,Material Loading,GRA034,OP057,Site Alpha - Sector 4 Foundation,Low,2026-08-11 09:21:47,45.0,45.0,44.7,24,1.88,Cloudy,Intermediate,0.8,Completed
T0579,Compaction,WHE014,OP092,Site Alpha - Sector 1 Quarry,Critical,2026-08-11 10:03:47,50.0,61.4,64.1,20,2.43,Cloudy,Beginner,3.6,Completed
T0580,Earth Excavation,DOZ033,OP058,Site Beta - East Trenching Zone,Low,2026-08-11 10:45:47,60.0,62.8,55.6,26,3.71,Sunny,Intermediate,3.2,Completed
T0581,Grading,DOZ009,OP066,Site Beta - East Trenching Zone,Critical,2026-08-11 11:27:47,90.0,89.5,86.7,17,1.14,Sunny,Intermediate,2.8,Completed
T0582,Grading,EXC037,OP008,Site Beta - North Overpass,Critical,2026-08-11 12:09:47,90.0,89.4,93.3,9,2.19,Sunny,Expert,6.0,Completed
T0583,Compaction,WHE020,OP093,Site Alpha - Sector 4 Foundation,Low,2026-08-11 12:51:47,50.0,60.7,55.1,16,0.73,Sunny,Beginner,3.4,Completed
T0584,Grading,DUM017,OP001,Site Alpha - Sector 1 Quarry,Medium,2026-08-11 13:33:47,90.0,82.1,71.1,27,1.88,Sunny,Expert,1.7,Completed
T0585,Demolition,DUM005,OP006,Site Beta - North Overpass,Critical,2026-08-11 14:15:47,110.0,137.2,163.5,20,3.67,Rainy,Expert,10.8,Completed
T0586,Material Loading,DOZ045,OP009,Site Gamma - River Basin Basin Prep,Low,2026-08-11 14:57:47,45.0,56.8,56.0,9,3.75,Cloudy,Beginner,4.0,Completed
T0587,Earth Excavation,EXC031,OP005,Site Delta - Highway Interchange,High,2026-08-11 15:39:47,60.0,71.3,72.6,21,0.63,Cloudy,Beginner,2.5,Completed
T0588,Grading,COM012,OP099,Site Alpha - Sector 4 Foundation,Medium,2026-08-11 16:21:47,90.0,99.9,100.1,16,3.52,Sunny,Beginner,1.6,Completed
T0589,Hauling,COM042,OP094,Site Alpha - Sector 1 Quarry,Critical,2026-08-11 17:03:47,40.0,38.1,38.5,15,3.7,Sunny,Intermediate,0.7,Completed
T0590,Material Loading,EXC025,OP058,Site Beta - North Overpass,Critical,2026-08-11 17:45:47,45.0,50.7,48.1,12,3.54,Sunny,Intermediate,9.2,Completed
T0591,Grading,COM006,OP088,Site Beta - North Overpass,Medium,2026-08-11 18:27:47,90.0,100.5,106.3,20,2.16,Cloudy,Intermediate,4.5,Completed
T0592,Compaction,DUM023,OP016,Site Gamma - River Basin Basin Prep,Medium,2026-08-11 19:09:47,50.0,63.6,67.0,10,2.15,Sunny,Beginner,4.9,Completed
T0593,Demolition,WHE026,OP068,Site Gamma - River Basin Basin Prep,Medium,2026-08-11 19:51:47,110.0,130.4,132.1,26,2.55,Sunny,Beginner,1.5,Completed
T0594,Compaction,DOZ015,OP001,Site Delta - Highway Interchange,Low,2026-08-11 20:33:47,50.0,43.0,40.5,10,3.87,Sunny,Expert,2.7,Completed
T0595,Material Loading,COM030,OP087,Site Beta - East Trenching Zone,Critical,2026-08-11 21:15:47,45.0,49.4,45.0,22,1.5,Sunny,Intermediate,3.2,Completed
T0596,Demolition,EXC025,OP030,Site Beta - North Overpass,Medium,2026-08-11 21:57:47,110.0,116.5,117.4,20,3.92,Cloudy,Expert,9.2,Completed
T0597,Grading,DUM023,OP020,Site Gamma - River Basin Basin Prep,High,2026-08-11 22:39:47,90.0,86.6,77.8,25,4.27,Sunny,Expert,4.9,Completed
T0598,Trenching,DUM047,OP098,Site Delta - Highway Interchange,Low,2026-08-11 23:21:47,75.0,78.0,78.0,18,2.49,Cloudy,Expert,10.4,Completed
T0599,Earth Excavation,EXC043,OP054,Site Beta - East Trenching Zone,Low,2026-08-12 00:03:47,60.0,77.5,73.9,13,0.42,Windy,Beginner,1.8,Completed
T0600,Trenching,WHE014,OP009,Site Alpha - Sector 1 Quarry,Low,2026-08-12 00:45:47,75.0,93.7,99.5,14,3.48,Cloudy,Beginner,3.6,Completed
T0601,Demolition,DOZ003,OP058,Site Alpha - Sector 4 Foundation,Low,2026-08-12 01:27:47,110.0,108.5,112.2,8,2.85,Sunny,Intermediate,2.4,Completed
T0602,Trenching,COM048,OP006,Site Delta - Highway Interchange,Critical,2026-08-12 02:09:47,75.0,70.8,71.5,10,1.09,Cloudy,Expert,3.9,Completed
T0603,Grading,DOZ015,OP070,Site Delta - Highway Interchange,Medium,2026-08-12 02:51:47,90.0,110.3,115.3,13,0.76,Cloudy,Beginner,2.7,Completed
T0604,Hauling,WHE050,OP008,Site Alpha - Sector 1 Quarry,Medium,2026-08-12 03:33:47,40.0,41.1,39.2,8,1.18,Cloudy,Expert,5.4,Completed
T0605,Demolition,EXC019,OP030,Site Gamma - River Basin Basin Prep,High,2026-08-12 04:15:47,110.0,107.6,104.6,10,3.65,Cloudy,Expert,4.5,Completed
T0606,Demolition,DOZ039,OP099,Site Alpha - Sector 1 Quarry,High,2026-08-12 04:57:47,110.0,132.4,140.7,23,3.26,Cloudy,Beginner,1.5,Completed
T0607,Trenching,WHE020,OP019,Site Alpha - Sector 4 Foundation,Medium,2026-08-12 05:39:47,75.0,100.8,100.6,25,2.07,Windy,Beginner,3.4,Completed
T0608,Grading,WHE020,OP036,Site Alpha - Sector 4 Foundation,Low,2026-08-12 06:21:47,90.0,114.6,119.9,15,3.25,Cloudy,Beginner,3.4,Completed
T0609,Demolition,WHE038,OP095,Site Gamma - River Basin Basin Prep,Medium,2026-08-12 07:03:47,110.0,141.2,144.6,15,2.01,Sunny,Beginner,6.6,Completed
T0610,Compaction,WHE044,OP055,Site Alpha - Sector 4 Foundation,Critical,2026-08-12 07:45:47,50.0,42.8,42.3,19,2.56,Sunny,Expert,1.2,Completed
T0611,Earth Excavation,DUM023,OP083,Site Gamma - River Basin Basin Prep,Critical,2026-08-12 08:27:47,60.0,72.1,74.9,13,0.66,Cloudy,Beginner,4.9,Completed
T0612,Hauling,GRA034,OP041,Site Alpha - Sector 4 Foundation,Critical,2026-08-12 09:09:47,40.0,36.4,34.4,27,2.13,Cloudy,Expert,0.8,Completed
T0613,Grading,GRA010,OP039,Site Beta - East Trenching Zone,Critical,2026-08-12 09:51:47,90.0,104.9,104.4,24,0.96,Rainy,Expert,3.4,Completed
T0614,Trenching,EXC049,OP069,Site Alpha - Sector 4 Foundation,Critical,2026-08-12 10:33:47,75.0,89.5,94.1,24,4.48,Windy,Intermediate,6.5,Completed
T0615,Trenching,DOZ015,OP039,Site Delta - Highway Interchange,Medium,2026-08-12 11:15:47,75.0,66.6,71.3,16,2.74,Sunny,Expert,2.7,Completed
T0616,Hauling,COM030,OP008,Site Beta - East Trenching Zone,Critical,2026-08-12 11:57:47,40.0,36.7,37.0,18,4.15,Sunny,Expert,3.2,Completed
T0617,Grading,COM036,OP068,Site Alpha - Sector 1 Quarry,Medium,2026-08-12 12:39:47,90.0,112.8,113.2,13,3.4,Sunny,Beginner,4.3,Completed
T0618,Grading,GRA016,OP033,Site Delta - Highway Interchange,Medium,2026-08-12 13:21:47,90.0,92.4,79.9,8,0.89,Sunny,Intermediate,3.2,Completed
T0619,Material Loading,COM042,OP011,Site Alpha - Sector 1 Quarry,Critical,2026-08-12 14:03:47,45.0,51.0,51.4,8,3.35,Sunny,Beginner,0.7,Completed
T0620,Hauling,COM024,OP012,Site Delta - Highway Interchange,Medium,2026-08-12 14:45:47,40.0,46.2,48.1,20,3.43,Windy,Expert,10.9,Completed
T0621,Earth Excavation,COM018,OP049,Site Gamma - River Basin Basin Prep,Low,2026-08-12 15:27:47,60.0,88.4,89.9,25,3.95,Rainy,Beginner,1.2,Completed
T0622,Hauling,DUM005,OP025,Site Beta - North Overpass,Medium,2026-08-12 16:09:47,40.0,47.6,51.3,17,2.71,Cloudy,Intermediate,10.8,Completed
T0623,Grading,WHE014,OP043,Site Alpha - Sector 1 Quarry,High,2026-08-12 16:51:47,90.0,101.8,105.4,24,3.92,Rainy,Expert,3.6,Completed
T0624,Earth Excavation,WHE014,OP025,Site Alpha - Sector 1 Quarry,Low,2026-08-12 17:33:47,60.0,60.7,64.2,22,2.05,Sunny,Intermediate,3.6,Completed
T0625,Compaction,EXC049,OP062,Site Alpha - Sector 4 Foundation,Medium,2026-08-12 18:15:47,50.0,54.5,49.9,13,4.47,Sunny,Intermediate,6.5,Completed
T0626,Compaction,DOZ039,OP091,Site Alpha - Sector 1 Quarry,Medium,2026-08-12 18:57:47,50.0,49.4,50.6,10,1.89,Sunny,Intermediate,1.5,Completed
T0627,Grading,GRA016,OP071,Site Delta - Highway Interchange,High,2026-08-12 19:39:47,90.0,118.6,118.7,26,1.75,Windy,Beginner,3.2,Completed
T0628,Hauling,EXC019,OP049,Site Gamma - River Basin Basin Prep,Critical,2026-08-12 20:21:47,40.0,50.9,46.5,21,3.16,Sunny,Beginner,4.5,Completed
T0629,Demolition,COM042,OP046,Site Alpha - Sector 1 Quarry,High,2026-08-12 21:03:47,110.0,92.9,97.0,9,4.13,Sunny,Expert,0.7,Completed
T0630,Material Loading,COM024,OP066,Site Delta - Highway Interchange,Critical,2026-08-12 21:45:47,45.0,54.5,60.4,12,1.1,Cloudy,Intermediate,10.9,Completed
T0631,Grading,EXC007,OP093,Site Alpha - Sector 4 Foundation,Critical,2026-08-12 22:27:47,90.0,108.7,118.7,29,0.45,Sunny,Beginner,3.2,Completed
T0632,Hauling,DOZ021,OP027,Site Gamma - River Basin Basin Prep,High,2026-08-12 23:09:47,40.0,63.6,59.5,18,0.46,Rainy,Beginner,1.4,Completed
T0633,Material Loading,DOZ027,OP006,Site Gamma - River Basin Basin Prep,Medium,2026-08-12 23:51:47,45.0,52.7,48.6,20,2.01,Rainy,Expert,4.3,Completed
T0634,Compaction,GRA010,OP003,Site Beta - East Trenching Zone,High,2026-08-13 00:33:47,50.0,62.6,67.8,17,1.2,Cloudy,Beginner,3.4,Completed
T0635,Demolition,WHE038,OP075,Site Gamma - River Basin Basin Prep,Critical,2026-08-13 01:15:47,110.0,120.1,125.7,16,3.05,Cloudy,Intermediate,6.6,Completed
T0636,Material Loading,GRA010,OP026,Site Beta - East Trenching Zone,High,2026-08-13 01:57:47,45.0,45.0,44.3,25,1.3,Sunny,Intermediate,3.4,Completed
T0637,Trenching,EXC025,OP073,Site Beta - North Overpass,Medium,2026-08-13 02:39:47,75.0,109.3,110.6,8,0.58,Storm,Expert,9.2,Completed
T0638,Grading,COM036,OP084,Site Alpha - Sector 1 Quarry,High,2026-08-13 03:21:47,90.0,138.3,151.8,9,3.53,Rainy,Beginner,4.3,Completed
T0639,Material Loading,EXC049,OP063,Site Alpha - Sector 4 Foundation,Critical,2026-08-13 04:03:47,45.0,61.2,54.9,22,2.98,Sunny,Beginner,6.5,Completed
T0640,Grading,DUM011,OP094,Site Delta - Highway Interchange,High,2026-08-13 04:45:47,90.0,92.4,97.5,14,4.04,Cloudy,Intermediate,0.6,Completed
T0641,Trenching,DOZ009,OP093,Site Beta - East Trenching Zone,Critical,2026-08-13 05:27:47,75.0,90.3,92.6,8,2.7,Sunny,Beginner,2.8,Completed
T0642,Trenching,DUM035,OP083,Site Beta - North Overpass,Low,2026-08-13 06:09:47,75.0,95.1,85.3,9,3.22,Cloudy,Beginner,3.2,Completed
T0643,Demolition,DOZ003,OP010,Site Alpha - Sector 4 Foundation,Low,2026-08-13 06:51:47,110.0,106.1,117.2,26,1.37,Sunny,Intermediate,2.4,Completed
T0644,Hauling,EXC001,OP053,Site Alpha - Sector 4 Foundation,Medium,2026-08-13 07:33:47,40.0,50.9,51.8,16,2.56,Cloudy,Beginner,2.4,Completed
T0645,Hauling,DUM041,OP030,Site Alpha - Sector 4 Foundation,Low,2026-08-13 08:15:47,40.0,33.4,36.7,25,2.34,Sunny,Expert,3.2,Completed
T0646,Compaction,GRA010,OP002,Site Beta - East Trenching Zone,Medium,2026-08-13 08:57:47,50.0,60.9,64.5,29,0.7,Sunny,Beginner,3.4,Completed
T0647,Demolition,COM030,OP048,Site Beta - East Trenching Zone,Low,2026-08-13 09:39:47,110.0,145.5,140.0,23,1.39,Windy,Beginner,3.2,Completed
T0648,Demolition,DUM041,OP086,Site Alpha - Sector 4 Foundation,Critical,2026-08-13 10:21:47,110.0,112.2,105.2,8,0.77,Sunny,Intermediate,3.2,Completed
T0649,Compaction,WHE032,OP003,Site Beta - East Trenching Zone,Low,2026-08-13 11:03:47,50.0,60.2,63.9,24,0.86,Sunny,Beginner,0.7,Completed
T0650,Demolition,COM036,OP053,Site Alpha - Sector 1 Quarry,Low,2026-08-13 11:45:47,110.0,153.9,150.7,28,2.64,Windy,Beginner,4.3,Completed
T0651,Earth Excavation,GRA034,OP093,Site Alpha - Sector 4 Foundation,High,2026-08-13 12:27:47,60.0,68.5,75.4,25,3.39,Cloudy,Beginner,0.8,Completed
T0652,Demolition,EXC019,OP003,Site Gamma - River Basin Basin Prep,Critical,2026-08-13 13:09:47,110.0,135.3,138.9,21,3.52,Sunny,Beginner,4.5,Completed
T0653,Hauling,COM012,OP014,Site Alpha - Sector 4 Foundation,Low,2026-08-13 13:51:47,40.0,43.5,39.7,22,4.01,Windy,Intermediate,1.6,Completed
T0654,Demolition,GRA010,OP031,Site Beta - East Trenching Zone,Medium,2026-08-13 14:33:47,110.0,127.8,116.4,27,2.4,Windy,Intermediate,3.4,Completed
T0655,Demolition,GRA034,OP033,Site Alpha - Sector 4 Foundation,High,2026-08-13 15:15:47,110.0,114.5,112.5,28,1.18,Cloudy,Intermediate,0.8,Completed
T0656,Material Loading,WHE026,OP011,Site Gamma - River Basin Basin Prep,High,2026-08-13 15:57:47,45.0,49.5,50.0,19,3.73,Sunny,Beginner,1.5,Completed
T0657,Grading,COM030,OP073,Site Beta - East Trenching Zone,Medium,2026-08-13 16:39:47,90.0,106.9,105.6,10,4.44,Rainy,Expert,3.2,Completed
T0658,Compaction,DOZ015,OP039,Site Delta - Highway Interchange,Low,2026-08-13 17:21:47,50.0,46.0,43.6,11,3.7,Sunny,Expert,2.7,Completed
T0659,Compaction,COM042,OP098,Site Alpha - Sector 1 Quarry,Low,2026-08-13 18:03:47,50.0,40.5,46.3,17,0.66,Sunny,Expert,0.7,Completed
T0660,Earth Excavation,WHE026,OP049,Site Gamma - River Basin Basin Prep,Critical,2026-08-13 18:45:47,60.0,71.3,75.5,13,3.0,Cloudy,Beginner,1.5,Completed
T0661,Demolition,EXC031,OP008,Site Delta - Highway Interchange,Low,2026-08-13 19:27:47,110.0,106.7,100.9,21,1.6,Cloudy,Expert,2.5,Completed
T0662,Compaction,DUM011,OP011,Site Delta - Highway Interchange,Critical,2026-08-13 20:09:47,50.0,54.8,62.8,27,2.58,Sunny,Beginner,0.6,Completed
T0663,Hauling,GRA028,OP083,Site Gamma - River Basin Basin Prep,High,2026-08-13 20:51:47,40.0,55.2,60.9,24,4.08,Windy,Beginner,4.8,Completed
T0664,Demolition,EXC007,OP068,Site Alpha - Sector 4 Foundation,Low,2026-08-13 21:33:47,110.0,134.3,110.7,9,3.13,Sunny,Beginner,3.2,Completed
T0665,Trenching,WHE014,OP089,Site Alpha - Sector 1 Quarry,Critical,2026-08-13 22:15:47,75.0,74.4,80.7,17,4.41,Sunny,Intermediate,3.6,Completed
T0666,Material Loading,DOZ003,OP010,Site Alpha - Sector 4 Foundation,High,2026-08-13 22:57:47,45.0,60.2,59.9,9,1.03,Rainy,Intermediate,2.4,Completed
T0667,Demolition,EXC037,OP085,Site Beta - North Overpass,Low,2026-08-13 23:39:47,110.0,127.7,117.1,9,3.91,Windy,Intermediate,6.0,Completed
T0668,Trenching,DOZ021,OP003,Site Gamma - River Basin Basin Prep,Medium,2026-08-14 00:21:47,75.0,109.2,117.7,21,0.68,Rainy,Beginner,1.4,Completed
T0669,Demolition,GRA010,OP097,Site Beta - East Trenching Zone,Critical,2026-08-14 01:03:47,110.0,122.4,132.4,26,1.19,Cloudy,Intermediate,3.4,Completed
T0670,Earth Excavation,WHE020,OP021,Site Alpha - Sector 4 Foundation,Medium,2026-08-14 01:45:47,60.0,62.3,63.5,28,0.76,Sunny,Intermediate,3.4,Completed
T0671,Demolition,EXC025,OP087,Site Beta - North Overpass,High,2026-08-14 02:27:47,110.0,131.9,127.4,10,1.08,Sunny,Intermediate,9.2,Completed
T0672,Grading,EXC049,OP095,Site Alpha - Sector 4 Foundation,Medium,2026-08-14 03:09:47,90.0,119.1,119.3,13,1.27,Cloudy,Beginner,6.5,Completed
T0673,Hauling,DOZ045,OP093,Site Gamma - River Basin Basin Prep,Low,2026-08-14 03:51:47,40.0,52.6,48.3,15,4.21,Cloudy,Beginner,4.0,Completed
T0674,Demolition,COM048,OP045,Site Delta - Highway Interchange,Low,2026-08-14 04:33:47,110.0,135.1,120.7,17,4.21,Sunny,Beginner,3.9,Completed
T0675,Earth Excavation,GRA028,OP030,Site Gamma - River Basin Basin Prep,Low,2026-08-14 05:15:47,60.0,52.4,56.6,24,0.9,Sunny,Expert,4.8,Completed
T0676,Material Loading,DOZ039,OP099,Site Alpha - Sector 1 Quarry,Critical,2026-08-14 05:57:47,45.0,56.4,58.1,11,1.12,Cloudy,Beginner,1.5,Completed
T0677,Hauling,DOZ021,OP004,Site Gamma - River Basin Basin Prep,High,2026-08-14 06:39:47,40.0,59.4,59.5,25,3.38,Rainy,Beginner,1.4,Completed
T0678,Hauling,DUM029,OP063,Site Beta - North Overpass,Medium,2026-08-14 07:21:47,40.0,48.1,46.8,15,1.75,Cloudy,Beginner,1.0,Completed
T0679,Material Loading,COM036,OP049,Site Alpha - Sector 1 Quarry,Critical,2026-08-14 08:03:47,45.0,51.9,56.2,9,2.57,Sunny,Beginner,4.3,Completed
T0680,Trenching,WHE044,OP075,Site Alpha - Sector 4 Foundation,Critical,2026-08-14 08:45:47,75.0,76.7,71.3,27,1.46,Sunny,Intermediate,1.2,Completed
T0681,Earth Excavation,WHE050,OP080,Site Alpha - Sector 1 Quarry,High,2026-08-14 09:27:47,60.0,63.1,68.2,23,2.19,Cloudy,Intermediate,5.4,Completed
T0682,Hauling,GRA016,OP092,Site Delta - Highway Interchange,Low,2026-08-14 10:09:47,40.0,47.1,43.8,14,4.06,Sunny,Beginner,3.2,Completed
T0683,Earth Excavation,COM018,OP020,Site Gamma - River Basin Basin Prep,Critical,2026-08-14 10:51:47,60.0,56.8,50.2,13,0.55,Windy,Expert,1.2,Completed
T0684,Compaction,DUM041,OP020,Site Alpha - Sector 4 Foundation,Critical,2026-08-14 11:33:47,50.0,60.0,56.8,13,2.67,Rainy,Expert,3.2,Completed
